datetime,Q,year,month,day
1980-10-08,17900,1980,10,8
1980-10-09,15300,1980,10,9
1980-10-10,17900,1980,10,10
1980-10-11,15800,1980,10,11
1980-10-12,7410,1980,10,12
1980-10-13,14200,1980,10,13
1980-10-14,17900,1980,10,14
1980-10-15,17500,1980,10,15
1980-10-16,13400,1980,10,16
1980-10-17,11100,1980,10,17
1980-10-18,6530,1980,10,18
1980-10-19,4180,1980,10,19
1980-10-20,10400,1980,10,20
1980-10-21,12400,1980,10,21
1980-10-22,14700,1980,10,22
1980-10-23,13300,1980,10,23
1980-10-24,14400,1980,10,24
1980-10-25,14800,1980,10,25
1980-10-26,10400,1980,10,26
1980-10-27,11600,1980,10,27
1980-10-28,11300,1980,10,28
1980-10-29,9040,1980,10,29
1980-10-30,11200,1980,10,30
1980-10-31,11800,1980,10,31
1980-11-01,12800,1980,11,1
1980-11-02,10200,1980,11,2
1980-11-03,13400,1980,11,3
1980-11-04,13200,1980,11,4
1980-11-05,15300,1980,11,5
1980-11-06,16900,1980,11,6
1980-11-07,17200,1980,11,7
1980-11-08,16300,1980,11,8
1980-11-09,15000,1980,11,9
1980-11-10,16400,1980,11,10
1980-11-11,15800,1980,11,11
1980-11-12,18700,1980,11,12
1980-11-13,18100,1980,11,13
1980-11-14,21100,1980,11,14
1980-11-15,20600,1980,11,15
1980-11-16,16500,1980,11,16
1980-11-17,18100,1980,11,17
1980-11-18,17100,1980,11,18
1980-11-19,18500,1980,11,19
1980-11-20,19500,1980,11,20
1980-11-21,18300,1980,11,21
1980-11-22,16200,1980,11,22
1980-11-23,17900,1980,11,23
1980-11-24,17700,1980,11,24
1980-11-25,17200,1980,11,25
1980-11-26,17100,1980,11,26
1980-11-27,7930,1980,11,27
1980-11-28,9930,1980,11,28
1980-11-29,9520,1980,11,29
1980-11-30,9380,1980,11,30
1980-12-01,13300,1980,12,1
1980-12-02,13700,1980,12,2
1980-12-03,14100,1980,12,3
1980-12-04,14200,1980,12,4
1980-12-05,15200,1980,12,5
1980-12-06,20300,1980,12,6
1980-12-07,15700,1980,12,7
1980-12-08,16200,1980,12,8
1980-12-09,17500,1980,12,9
1980-12-10,20800,1980,12,10
1980-12-11,19300,1980,12,11
1980-12-12,18200,1980,12,12
1980-12-13,13200,1980,12,13
1980-12-14,10100,1980,12,14
1980-12-15,11600,1980,12,15
1980-12-16,9190,1980,12,16
1980-12-17,6770,1980,12,17
1980-12-18,10500,1980,12,18
1980-12-19,17400,1980,12,19
1980-12-20,14600,1980,12,20
1980-12-21,6830,1980,12,21
1980-12-22,9310,1980,12,22
1980-12-23,8630,1980,12,23
1980-12-24,11200,1980,12,24
1980-12-25,7220,1980,12,25
1980-12-26,9510,1980,12,26
1980-12-27,7440,1980,12,27
1980-12-28,7880,1980,12,28
1980-12-29,8170,1980,12,29
1980-12-30,8500,1980,12,30
1980-12-31,9300,1980,12,31
1981-01-01,6380,1981,1,1
1981-01-02,10500,1981,1,2
1981-01-03,11300,1981,1,3
1981-01-04,11900,1981,1,4
1981-01-05,15600,1981,1,5
1981-01-06,16500,1981,1,6
1981-01-07,10100,1981,1,7
1981-01-08,13400,1981,1,8
1981-01-09,13100,1981,1,9
1981-01-10,14100,1981,1,10
1981-01-11,10600,1981,1,11
1981-01-12,10900,1981,1,12
1981-01-13,9030,1981,1,13
1981-01-14,9550,1981,1,14
1981-01-15,10200,1981,1,15
1981-01-16,11600,1981,1,16
1981-01-17,16200,1981,1,17
1981-01-18,14900,1981,1,18
1981-01-19,14300,1981,1,19
1981-01-20,15400,1981,1,20
1981-01-21,13600,1981,1,21
1981-01-22,9900,1981,1,22
1981-01-23,11100,1981,1,23
1981-01-24,11600,1981,1,24
1981-01-25,8270,1981,1,25
1981-01-26,13000,1981,1,26
1981-01-27,11700,1981,1,27
1981-01-28,11900,1981,1,28
1981-01-29,12000,1981,1,29
1981-01-30,14900,1981,1,30
1981-01-31,12300,1981,1,31
1981-02-01,19300,1981,2,1
1981-02-02,20600,1981,2,2
1981-02-03,18600,1981,2,3
1981-02-04,14800,1981,2,4
1981-02-05,12300,1981,2,5
1981-02-06,13300,1981,2,6
1981-02-07,11700,1981,2,7
1981-02-08,13400,1981,2,8
1981-02-09,15000,1981,2,9
1981-02-10,16800,1981,2,10
1981-02-11,15300,1981,2,11
1981-02-12,12400,1981,2,12
1981-02-13,9750,1981,2,13
1981-02-14,11300,1981,2,14
1981-02-15,10900,1981,2,15
1981-02-16,9950,1981,2,16
1981-02-17,8170,1981,2,17
1981-02-18,8590,1981,2,18
1981-02-19,6570,1981,2,19
1981-02-20,9360,1981,2,20
1981-02-21,7720,1981,2,21
1981-02-22,5230,1981,2,22
1981-02-23,7290,1981,2,23
1981-02-24,7260,1981,2,24
1981-02-25,6790,1981,2,25
1981-02-26,10500,1981,2,26
1981-02-27,9550,1981,2,27
1981-02-28,10400,1981,2,28
1981-03-01,4130,1981,3,1
1981-03-02,6580,1981,3,2
1981-03-03,6250,1981,3,3
1981-03-04,5250,1981,3,4
1981-03-05,5380,1981,3,5
1981-03-06,7780,1981,3,6
1981-03-07,6580,1981,3,7
1981-03-08,4850,1981,3,8
1981-03-09,8510,1981,3,9
1981-03-10,7250,1981,3,10
1981-03-11,8000,1981,3,11
1981-03-12,7910,1981,3,12
1981-03-13,9020,1981,3,13
1981-03-14,9130,1981,3,14
1981-03-15,6440,1981,3,15
1981-03-16,6160,1981,3,16
1981-03-17,7600,1981,3,17
1981-03-18,11100,1981,3,18
1981-03-19,9680,1981,3,19
1981-03-20,9750,1981,3,20
1981-03-21,7610,1981,3,21
1981-03-22,5650,1981,3,22
1981-03-23,8470,1981,3,23
1981-03-24,8690,1981,3,24
1981-03-25,8880,1981,3,25
1981-03-26,9430,1981,3,26
1981-03-27,7800,1981,3,27
1981-03-28,6840,1981,3,28
1981-03-29,4230,1981,3,29
1981-03-30,9790,1981,3,30
1981-03-31,8490,1981,3,31
1981-04-01,7550,1981,4,1
1981-04-02,8590,1981,4,2
1981-04-03,10800,1981,4,3
1981-04-04,5870,1981,4,4
1981-04-05,3240,1981,4,5
1981-04-06,6420,1981,4,6
1981-04-07,5410,1981,4,7
1981-04-08,6170,1981,4,8
1981-04-09,7210,1981,4,9
1981-04-10,6820,1981,4,10
1981-04-11,6460,1981,4,11
1981-04-12,7020,1981,4,12
1981-04-13,7590,1981,4,13
1981-04-14,8320,1981,4,14
1981-04-15,7710,1981,4,15
1981-04-16,8150,1981,4,16
1981-04-17,8180,1981,4,17
1981-04-18,8990,1981,4,18
1981-04-19,6060,1981,4,19
1981-04-20,7390,1981,4,20
1981-04-21,9610,1981,4,21
1981-04-22,10600,1981,4,22
1981-04-23,9840,1981,4,23
1981-04-24,10500,1981,4,24
1981-04-25,9700,1981,4,25
1981-04-26,8070,1981,4,26
1981-04-27,10500,1981,4,27
1981-04-28,8970,1981,4,28
1981-04-29,8150,1981,4,29
1981-04-30,8400,1981,4,30
1981-05-01,8800,1981,5,1
1981-05-02,8790,1981,5,2
1981-05-03,7920,1981,5,3
1981-05-04,10700,1981,5,4
1981-05-05,11800,1981,5,5
1981-05-06,12600,1981,5,6
1981-05-07,8990,1981,5,7
1981-05-08,8340,1981,5,8
1981-05-09,7250,1981,5,9
1981-05-10,7880,1981,5,10
1981-05-11,7960,1981,5,11
1981-05-12,9780,1981,5,12
1981-05-13,10200,1981,5,13
1981-05-14,10900,1981,5,14
1981-05-15,11200,1981,5,15
1981-05-16,8760,1981,5,16
1981-05-17,8340,1981,5,17
1981-05-18,11200,1981,5,18
1981-05-19,12400,1981,5,19
1981-05-20,12300,1981,5,20
1981-05-21,9300,1981,5,21
1981-05-22,7680,1981,5,22
1981-05-23,6230,1981,5,23
1981-05-24,6580,1981,5,24
1981-05-25,6740,1981,5,25
1981-05-26,9780,1981,5,26
1981-05-27,7620,1981,5,27
1981-05-28,7600,1981,5,28
1981-05-29,7320,1981,5,29
1981-05-30,6710,1981,5,30
1981-05-31,7080,1981,5,31
1981-06-01,8790,1981,6,1
1981-06-02,9880,1981,6,2
1981-06-03,10100,1981,6,3
1981-06-04,11200,1981,6,4
1981-06-05,10700,1981,6,5
1981-06-06,7460,1981,6,6
1981-06-07,7180,1981,6,7
1981-06-08,9000,1981,6,8
1981-06-09,9190,1981,6,9
1981-06-10,9980,1981,6,10
1981-06-11,8650,1981,6,11
1981-06-12,8470,1981,6,12
1981-06-13,7210,1981,6,13
1981-06-14,6210,1981,6,14
1981-06-15,7170,1981,6,15
1981-06-16,8070,1981,6,16
1981-06-17,9190,1981,6,17
1981-06-18,8880,1981,6,18
1981-06-19,8290,1981,6,19
1981-06-20,7300,1981,6,20
1981-06-21,6710,1981,6,21
1981-06-22,10400,1981,6,22
1981-06-23,9790,1981,6,23
1981-06-24,10400,1981,6,24
1981-06-25,10500,1981,6,25
1981-06-26,11300,1981,6,26
1981-06-27,8490,1981,6,27
1981-06-28,7040,1981,6,28
1981-06-29,10400,1981,6,29
1981-06-30,7740,1981,6,30
1981-07-01,10000,1981,7,1
1981-07-02,8870,1981,7,2
1981-07-03,8960,1981,7,3
1981-07-04,7990,1981,7,4
1981-07-05,8140,1981,7,5
1981-07-06,12300,1981,7,6
1981-07-07,14200,1981,7,7
1981-07-08,14100,1981,7,8
1981-07-09,16900,1981,7,9
1981-07-10,15300,1981,7,10
1981-07-11,15000,1981,7,11
1981-07-12,10200,1981,7,12
1981-07-13,13800,1981,7,13
1981-07-14,14000,1981,7,14
1981-07-15,10900,1981,7,15
1981-07-16,11400,1981,7,16
1981-07-17,13500,1981,7,17
1981-07-18,9570,1981,7,18
1981-07-19,10900,1981,7,19
1981-07-20,16100,1981,7,20
1981-07-21,17000,1981,7,21
1981-07-22,16400,1981,7,22
1981-07-23,17500,1981,7,23
1981-07-24,16900,1981,7,24
1981-07-25,13400,1981,7,25
1981-07-26,13200,1981,7,26
1981-07-27,15300,1981,7,27
1981-07-28,16600,1981,7,28
1981-07-29,19100,1981,7,29
1981-07-30,19800,1981,7,30
1981-07-31,19000,1981,7,31
1981-08-01,15300,1981,8,1
1981-08-02,14700,1981,8,2
1981-08-03,16700,1981,8,3
1981-08-04,15700,1981,8,4
1981-08-05,14800,1981,8,5
1981-08-06,17300,1981,8,6
1981-08-07,16700,1981,8,7
1981-08-08,16400,1981,8,8
1981-08-09,12500,1981,8,9
1981-08-10,15500,1981,8,10
1981-08-11,14200,1981,8,11
1981-08-12,13300,1981,8,12
1981-08-13,13400,1981,8,13
1981-08-14,11800,1981,8,14
1981-08-15,12200,1981,8,15
1981-08-16,11900,1981,8,16
1981-08-17,15100,1981,8,17
1981-08-18,14300,1981,8,18
1981-08-19,15000,1981,8,19
1981-08-20,15800,1981,8,20
1981-08-21,16000,1981,8,21
1981-08-22,14700,1981,8,22
1981-08-23,14100,1981,8,23
1981-08-24,14900,1981,8,24
1981-08-25,15900,1981,8,25
1981-08-26,15100,1981,8,26
1981-08-27,17000,1981,8,27
1981-08-28,13800,1981,8,28
1981-08-29,12200,1981,8,29
1981-08-30,12600,1981,8,30
1981-08-31,16500,1981,8,31
1981-09-01,14700,1981,9,1
1981-09-02,12700,1981,9,2
1981-09-03,12100,1981,9,3
1981-09-04,10200,1981,9,4
1981-09-05,6740,1981,9,5
1981-09-06,6430,1981,9,6
1981-09-07,6280,1981,9,7
1981-09-08,11700,1981,9,8
1981-09-09,12900,1981,9,9
1981-09-10,14000,1981,9,10
1981-09-11,15000,1981,9,11
1981-09-12,12300,1981,9,12
1981-09-13,10400,1981,9,13
1981-09-14,13300,1981,9,14
1981-09-15,11000,1981,9,15
1981-09-16,15200,1981,9,16
1981-09-17,15100,1981,9,17
1981-09-18,15900,1981,9,18
1981-09-19,9780,1981,9,19
1981-09-20,7770,1981,9,20
1981-09-21,12600,1981,9,21
1981-09-22,14000,1981,9,22
1981-09-23,11700,1981,9,23
1981-09-24,11100,1981,9,24
1981-09-25,9160,1981,9,25
1981-09-26,7870,1981,9,26
1981-09-27,6810,1981,9,27
1981-09-28,9470,1981,9,28
1981-09-29,9530,1981,9,29
1981-09-30,10600,1981,9,30
1981-10-01,7780,1981,10,1
1981-10-02,6920,1981,10,2
1981-10-03,6460,1981,10,3
1981-10-04,3370,1981,10,4
1981-10-05,8690,1981,10,5
1981-10-06,8600,1981,10,6
1981-10-07,10900,1981,10,7
1981-10-08,9690,1981,10,8
1981-10-09,7920,1981,10,9
1981-10-10,7890,1981,10,10
1981-10-11,3840,1981,10,11
1981-10-12,8540,1981,10,12
1981-10-13,9900,1981,10,13
1981-10-14,9580,1981,10,14
1981-10-15,10300,1981,10,15
1981-10-16,7210,1981,10,16
1981-10-17,5810,1981,10,17
1981-10-18,8400,1981,10,18
1981-10-19,15800,1981,10,19
1981-10-20,20100,1981,10,20
1981-10-21,20800,1981,10,21
1981-10-22,17600,1981,10,22
1981-10-23,13900,1981,10,23
1981-10-24,10300,1981,10,24
1981-10-25,6760,1981,10,25
1981-10-26,9120,1981,10,26
1981-10-27,9210,1981,10,27
1981-10-28,10300,1981,10,28
1981-10-29,12400,1981,10,29
1981-10-30,10100,1981,10,30
1981-10-31,8690,1981,10,31
1981-11-01,5860,1981,11,1
1981-11-02,11000,1981,11,2
1981-11-03,9200,1981,11,3
1981-11-04,7840,1981,11,4
1981-11-05,9800,1981,11,5
1981-11-06,10300,1981,11,6
1981-11-07,8990,1981,11,7
1981-11-08,6930,1981,11,8
1981-11-09,8870,1981,11,9
1981-11-10,14100,1981,11,10
1981-11-11,15600,1981,11,11
1981-11-12,14800,1981,11,12
1981-11-13,12000,1981,11,13
1981-11-14,7620,1981,11,14
1981-11-15,5670,1981,11,15
1981-11-16,9450,1981,11,16
1981-11-17,10100,1981,11,17
1981-11-18,9910,1981,11,18
1981-11-19,13800,1981,11,19
1981-11-20,16100,1981,11,20
1981-11-21,13200,1981,11,21
1981-11-22,5870,1981,11,22
1981-11-23,9270,1981,11,23
1981-11-24,9070,1981,11,24
1981-11-25,10900,1981,11,25
1981-11-26,5860,1981,11,26
1981-11-27,8380,1981,11,27
1981-11-28,5000,1981,11,28
1981-11-29,7410,1981,11,29
1981-11-30,11900,1981,11,30
1981-12-01,12200,1981,12,1
1981-12-02,13500,1981,12,2
1981-12-03,12300,1981,12,3
1981-12-04,15500,1981,12,4
1981-12-05,13000,1981,12,5
1981-12-06,9790,1981,12,6
1981-12-07,10100,1981,12,7
1981-12-08,10300,1981,12,8
1981-12-09,9850,1981,12,9
1981-12-10,11500,1981,12,10
1981-12-11,12200,1981,12,11
1981-12-12,13700,1981,12,12
1981-12-13,13600,1981,12,13
1981-12-14,18500,1981,12,14
1981-12-15,17200,1981,12,15
1981-12-16,17000,1981,12,16
1981-12-17,20500,1981,12,17
1981-12-18,22200,1981,12,18
1981-12-19,21500,1981,12,19
1981-12-20,12300,1981,12,20
1981-12-21,16900,1981,12,21
1981-12-22,16300,1981,12,22
1981-12-23,16100,1981,12,23
1981-12-24,15300,1981,12,24
1981-12-25,10400,1981,12,25
1981-12-26,8600,1981,12,26
1981-12-27,7650,1981,12,27
1981-12-28,11600,1981,12,28
1981-12-29,12100,1981,12,29
1981-12-30,12200,1981,12,30
1981-12-31,8520,1981,12,31
1982-01-01,6350,1982,1,1
1982-01-02,9580,1982,1,2
1982-01-03,10400,1982,1,3
1982-01-04,15800,1982,1,4
1982-01-05,15100,1982,1,5
1982-01-06,11800,1982,1,6
1982-01-07,13800,1982,1,7
1982-01-08,14400,1982,1,8
1982-01-09,12600,1982,1,9
1982-01-10,8580,1982,1,10
1982-01-11,14400,1982,1,11
1982-01-12,17500,1982,1,12
1982-01-13,20200,1982,1,13
1982-01-14,16600,1982,1,14
1982-01-15,13200,1982,1,15
1982-01-16,9870,1982,1,16
1982-01-17,6640,1982,1,17
1982-01-18,16100,1982,1,18
1982-01-19,17200,1982,1,19
1982-01-20,18000,1982,1,20
1982-01-21,19300,1982,1,21
1982-01-22,20700,1982,1,22
1982-01-23,19600,1982,1,23
1982-01-24,13100,1982,1,24
1982-01-25,15800,1982,1,25
1982-01-26,15300,1982,1,26
1982-01-27,16000,1982,1,27
1982-01-28,19500,1982,1,28
1982-01-29,16900,1982,1,29
1982-01-30,13000,1982,1,30
1982-01-31,12500,1982,1,31
1982-02-01,16900,1982,2,1
1982-02-02,15500,1982,2,2
1982-02-03,19400,1982,2,3
1982-02-04,20700,1982,2,4
1982-02-05,21500,1982,2,5
1982-02-06,16000,1982,2,6
1982-02-07,16000,1982,2,7
1982-02-08,17700,1982,2,8
1982-02-09,18900,1982,2,9
1982-02-10,18200,1982,2,10
1982-02-11,17200,1982,2,11
1982-02-12,17900,1982,2,12
1982-02-13,18000,1982,2,13
1982-02-14,9640,1982,2,14
1982-02-15,7730,1982,2,15
1982-02-16,5530,1982,2,16
1982-02-17,4720,1982,2,17
1982-02-18,4910,1982,2,18
1982-02-19,5870,1982,2,19
1982-02-20,4700,1982,2,20
1982-02-21,4740,1982,2,21
1982-02-22,6690,1982,2,22
1982-02-23,10300,1982,2,23
1982-02-24,11800,1982,2,24
1982-02-25,11000,1982,2,25
1982-02-26,8140,1982,2,26
1982-02-27,7530,1982,2,27
1982-02-28,4190,1982,2,28
1982-03-01,7820,1982,3,1
1982-03-02,12000,1982,3,2
1982-03-03,12700,1982,3,3
1982-03-04,10400,1982,3,4
1982-03-05,10500,1982,3,5
1982-03-06,5200,1982,3,6
1982-03-07,4260,1982,3,7
1982-03-08,7250,1982,3,8
1982-03-09,6300,1982,3,9
1982-03-10,5010,1982,3,10
1982-03-11,9340,1982,3,11
1982-03-12,9440,1982,3,12
1982-03-13,7830,1982,3,13
1982-03-14,2910,1982,3,14
1982-03-15,8720,1982,3,15
1982-03-16,6630,1982,3,16
1982-03-17,7050,1982,3,17
1982-03-18,9240,1982,3,18
1982-03-19,11000,1982,3,19
1982-03-20,8980,1982,3,20
1982-03-21,3420,1982,3,21
1982-03-22,6560,1982,3,22
1982-03-23,8200,1982,3,23
1982-03-24,11000,1982,3,24
1982-03-25,13600,1982,3,25
1982-03-26,12200,1982,3,26
1982-03-27,6990,1982,3,27
1982-03-28,5280,1982,3,28
1982-03-29,8600,1982,3,29
1982-03-30,8240,1982,3,30
1982-03-31,9790,1982,3,31
1982-04-01,8750,1982,4,1
1982-04-02,11800,1982,4,2
1982-04-03,8930,1982,4,3
1982-04-04,8260,1982,4,4
1982-04-05,11500,1982,4,5
1982-04-06,11400,1982,4,6
1982-04-07,15900,1982,4,7
1982-04-08,16400,1982,4,8
1982-04-09,12400,1982,4,9
1982-04-10,8670,1982,4,10
1982-04-11,7880,1982,4,11
1982-04-12,11400,1982,4,12
1982-04-13,11300,1982,4,13
1982-04-14,14300,1982,4,14
1982-04-15,13400,1982,4,15
1982-04-16,11800,1982,4,16
1982-04-17,8520,1982,4,17
1982-04-18,2940,1982,4,18
1982-04-19,9680,1982,4,19
1982-04-20,10200,1982,4,20
1982-04-21,8520,1982,4,21
1982-04-22,8530,1982,4,22
1982-04-23,10200,1982,4,23
1982-04-24,9410,1982,4,24
1982-04-25,7810,1982,4,25
1982-04-26,8670,1982,4,26
1982-04-27,10500,1982,4,27
1982-04-28,8710,1982,4,28
1982-04-29,10700,1982,4,29
1982-04-30,10900,1982,4,30
1982-05-01,8890,1982,5,1
1982-05-02,7170,1982,5,2
1982-05-03,9530,1982,5,3
1982-05-04,12000,1982,5,4
1982-05-05,14000,1982,5,5
1982-05-06,15400,1982,5,6
1982-05-07,11900,1982,5,7
1982-05-08,7150,1982,5,8
1982-05-09,6500,1982,5,9
1982-05-10,9190,1982,5,10
1982-05-11,8140,1982,5,11
1982-05-12,7930,1982,5,12
1982-05-13,7790,1982,5,13
1982-05-14,8480,1982,5,14
1982-05-15,6300,1982,5,15
1982-05-16,6330,1982,5,16
1982-05-17,9480,1982,5,17
1982-05-18,9890,1982,5,18
1982-05-19,10400,1982,5,19
1982-05-20,13500,1982,5,20
1982-05-21,10500,1982,5,21
1982-05-22,9040,1982,5,22
1982-05-23,7890,1982,5,23
1982-05-24,6300,1982,5,24
1982-05-25,14500,1982,5,25
1982-05-26,18100,1982,5,26
1982-05-27,15400,1982,5,27
1982-05-28,10100,1982,5,28
1982-05-29,10400,1982,5,29
1982-05-30,8480,1982,5,30
1982-05-31,9990,1982,5,31
1982-06-01,9310,1982,6,1
1982-06-02,9100,1982,6,2
1982-06-03,8520,1982,6,3
1982-06-04,7790,1982,6,4
1982-06-05,9440,1982,6,5
1982-06-06,10800,1982,6,6
1982-06-07,12100,1982,6,7
1982-06-08,12500,1982,6,8
1982-06-09,17000,1982,6,9
1982-06-10,12700,1982,6,10
1982-06-11,10600,1982,6,11
1982-06-12,8020,1982,6,12
1982-06-13,6910,1982,6,13
1982-06-14,7040,1982,6,14
1982-06-15,7940,1982,6,15
1982-06-16,9810,1982,6,16
1982-06-17,11900,1982,6,17
1982-06-18,9260,1982,6,18
1982-06-19,8780,1982,6,19
1982-06-20,8110,1982,6,20
1982-06-21,11100,1982,6,21
1982-06-22,13200,1982,6,22
1982-06-23,15100,1982,6,23
1982-06-24,14200,1982,6,24
1982-06-25,13700,1982,6,25
1982-06-26,11200,1982,6,26
1982-06-27,8990,1982,6,27
1982-06-28,13000,1982,6,28
1982-06-29,11100,1982,6,29
1982-06-30,10500,1982,6,30
1982-07-01,11000,1982,7,1
1982-07-02,14100,1982,7,2
1982-07-03,10900,1982,7,3
1982-07-04,10000,1982,7,4
1982-07-05,11200,1982,7,5
1982-07-06,12000,1982,7,6
1982-07-07,13900,1982,7,7
1982-07-08,18900,1982,7,8
1982-07-09,12300,1982,7,9
1982-07-10,11600,1982,7,10
1982-07-11,9930,1982,7,11
1982-07-12,14700,1982,7,12
1982-07-13,17100,1982,7,13
1982-07-14,18100,1982,7,14
1982-07-15,16500,1982,7,15
1982-07-16,14500,1982,7,16
1982-07-17,9760,1982,7,17
1982-07-18,9940,1982,7,18
1982-07-19,12800,1982,7,19
1982-07-20,13900,1982,7,20
1982-07-21,18700,1982,7,21
1982-07-22,15800,1982,7,22
1982-07-23,14500,1982,7,23
1982-07-24,10500,1982,7,24
1982-07-25,8690,1982,7,25
1982-07-26,9900,1982,7,26
1982-07-27,11900,1982,7,27
1982-07-28,12100,1982,7,28
1982-07-29,12100,1982,7,29
1982-07-30,13400,1982,7,30
1982-07-31,11000,1982,7,31
1982-08-01,9210,1982,8,1
1982-08-02,12100,1982,8,2
1982-08-03,12100,1982,8,3
1982-08-04,13700,1982,8,4
1982-08-05,14700,1982,8,5
1982-08-06,14000,1982,8,6
1982-08-07,12500,1982,8,7
1982-08-08,12100,1982,8,8
1982-08-09,14300,1982,8,9
1982-08-10,15600,1982,8,10
1982-08-11,16300,1982,8,11
1982-08-12,15900,1982,8,12
1982-08-13,16800,1982,8,13
1982-08-14,14800,1982,8,14
1982-08-15,11400,1982,8,15
1982-08-16,14700,1982,8,16
1982-08-17,16900,1982,8,17
1982-08-18,17700,1982,8,18
1982-08-19,18600,1982,8,19
1982-08-20,16500,1982,8,20
1982-08-21,14300,1982,8,21
1982-08-22,12100,1982,8,22
1982-08-23,14700,1982,8,23
1982-08-24,14400,1982,8,24
1982-08-25,15700,1982,8,25
1982-08-26,15300,1982,8,26
1982-08-27,18900,1982,8,27
1982-08-28,15500,1982,8,28
1982-08-29,12800,1982,8,29
1982-08-30,18700,1982,8,30
1982-08-31,20000,1982,8,31
1982-09-01,14500,1982,9,1
1982-09-02,15700,1982,9,2
1982-09-03,11800,1982,9,3
1982-09-04,10800,1982,9,4
1982-09-05,9400,1982,9,5
1982-09-06,9030,1982,9,6
1982-09-07,9370,1982,9,7
1982-09-08,13700,1982,9,8
1982-09-09,13100,1982,9,9
1982-09-10,10300,1982,9,10
1982-09-11,6390,1982,9,11
1982-09-12,6340,1982,9,12
1982-09-13,7530,1982,9,13
1982-09-14,10700,1982,9,14
1982-09-15,10200,1982,9,15
1982-09-16,9740,1982,9,16
1982-09-17,10800,1982,9,17
1982-09-18,8640,1982,9,18
1982-09-19,7580,1982,9,19
1982-09-20,11700,1982,9,20
1982-09-21,11200,1982,9,21
1982-09-22,15200,1982,9,22
1982-09-23,16000,1982,9,23
1982-09-24,13100,1982,9,24
1982-09-25,9450,1982,9,25
1982-09-26,6610,1982,9,26
1982-09-27,7200,1982,9,27
1982-09-28,7350,1982,9,28
1982-09-29,9000,1982,9,29
1982-09-30,8810,1982,9,30
1982-10-01,8100,1982,10,1
1982-10-02,6560,1982,10,2
1982-10-03,7700,1982,10,3
1982-10-04,9110,1982,10,4
1982-10-05,8170,1982,10,5
1982-10-06,11000,1982,10,6
1982-10-07,13100,1982,10,7
1982-10-08,12000,1982,10,8
1982-10-09,10200,1982,10,9
1982-10-10,8260,1982,10,10
1982-10-11,14900,1982,10,11
1982-10-12,13500,1982,10,12
1982-10-13,14600,1982,10,13
1982-10-14,14200,1982,10,14
1982-10-15,15600,1982,10,15
1982-10-16,16400,1982,10,16
1982-10-17,12500,1982,10,17
1982-10-18,16300,1982,10,18
1982-10-19,12600,1982,10,19
1982-10-20,14300,1982,10,20
1982-10-21,17400,1982,10,21
1982-10-22,13500,1982,10,22
1982-10-23,11200,1982,10,23
1982-10-24,8050,1982,10,24
1982-10-25,12000,1982,10,25
1982-10-26,12500,1982,10,26
1982-10-27,18100,1982,10,27
1982-10-28,18300,1982,10,28
1982-10-29,17400,1982,10,29
1982-10-30,18000,1982,10,30
1982-10-31,13900,1982,10,31
1982-11-01,15900,1982,11,1
1982-11-02,17700,1982,11,2
1982-11-03,16900,1982,11,3
1982-11-04,18300,1982,11,4
1982-11-05,20500,1982,11,5
1982-11-06,16600,1982,11,6
1982-11-07,14900,1982,11,7
1982-11-08,17500,1982,11,8
1982-11-09,18400,1982,11,9
1982-11-10,19200,1982,11,10
1982-11-11,20800,1982,11,11
1982-11-12,19700,1982,11,12
1982-11-13,15400,1982,11,13
1982-11-14,13400,1982,11,14
1982-11-15,16000,1982,11,15
1982-11-16,14200,1982,11,16
1982-11-17,15500,1982,11,17
1982-11-18,18800,1982,11,18
1982-11-19,16100,1982,11,19
1982-11-20,11800,1982,11,20
1982-11-21,11300,1982,11,21
1982-11-22,14100,1982,11,22
1982-11-23,12300,1982,11,23
1982-11-24,16100,1982,11,24
1982-11-25,13400,1982,11,25
1982-11-26,15600,1982,11,26
1982-11-27,17500,1982,11,27
1982-11-28,16300,1982,11,28
1982-11-29,18900,1982,11,29
1982-11-30,18400,1982,11,30
1982-12-01,18800,1982,12,1
1982-12-02,17600,1982,12,2
1982-12-03,13400,1982,12,3
1982-12-04,15500,1982,12,4
1982-12-05,16200,1982,12,5
1982-12-06,19900,1982,12,6
1982-12-07,20800,1982,12,7
1982-12-08,19400,1982,12,8
1982-12-09,18600,1982,12,9
1982-12-10,18800,1982,12,10
1982-12-11,13100,1982,12,11
1982-12-12,10100,1982,12,12
1982-12-13,16700,1982,12,13
1982-12-14,17000,1982,12,14
1982-12-15,20800,1982,12,15
1982-12-16,20800,1982,12,16
1982-12-17,22000,1982,12,17
1982-12-18,14800,1982,12,18
1982-12-19,13000,1982,12,19
1982-12-20,17000,1982,12,20
1982-12-21,15400,1982,12,21
1982-12-22,15500,1982,12,22
1982-12-23,16200,1982,12,23
1982-12-24,15800,1982,12,24
1982-12-25,8050,1982,12,25
1982-12-26,7460,1982,12,26
1982-12-27,10900,1982,12,27
1982-12-28,13500,1982,12,28
1982-12-29,16900,1982,12,29
1982-12-30,18000,1982,12,30
1982-12-31,10200,1982,12,31
1983-01-01,13800,1983,1,1
1983-01-02,18500,1983,1,2
1983-01-03,14600,1983,1,3
1983-01-04,14600,1983,1,4
1983-01-05,15000,1983,1,5
1983-01-06,16200,1983,1,6
1983-01-07,14400,1983,1,7
